station;Date;Pression-mer;varia-pres-3h;Direc_ vent_M_10min;Vitesse_vent_moyen 10 mn;Température;Humidité;Visibilité horizontale;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Pression station;Variation de pression en 24 heures;Température minimale sur 12 heures;Température maximale sur 12 heures;Température minimale du sol sur 12 heures;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Précipitations_ 6hrs;Précipitations_12hrs;Précipitations24hrs;Nébulosité couche nuageuse 1;Coordonnees;lieu
7643;2017-05-17 08:00:00+02:00;102310;-30;10;2,9;289,05;81;50820;;0;;102210;-320;286.250000;292.750000;289.450000;3.700000;4.500000;-10;0.200000;0,2;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-05-22 20:00:00+02:00;101810;-70;220;3,9;293,05;67;52930;;5;3780;101720;-110;287.250000;296.050000;290.450000;5.000000;6.200000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-05-25 23:00:00+02:00;101570;110;210;1,7;292,45;85;12010;;0;;101480;-150;;;294.650000;2.300000;4.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-29 17:00:00+02:00;101630;-110;160;2,8;297,75;44;46340;;0;;101540;-360;;;290.350000;4.200000;5.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-31 11:00:00+02:00;102030;90;80;4,2;296,35;66;19900;90;7;2250;101940;280;;;293.550000;5.500000;5.500000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-06-03 08:00:00+02:00;101650;60;10;2;292,15;94;3290;100;8;80;101560;-300;290.650000;295.450000;290.850000;3.100000;3.500000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-06-05 17:00:00+02:00;101120;-130;180;3,8;299,45;39;47320;;0;;101030;-230;;;289.150000;5.400000;6.300000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-06-08 23:00:00+02:00;101710;-20;120;2,9;291,65;84;19840;;0;;101620;-250;;;291.650000;3.700000;4.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-10 23:00:00+02:00;101750;150;360;2,7;296,95;60;54590;;0;;101660;20;;;296.050000;4.000000;5.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-14 08:00:00+02:00;101480;40;30;1,8;294,85;84;14050;;0;;101390;60;292.750000;297.750000;292.650000;2.900000;3.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-17 20:00:00+02:00;101440;-50;30;8;304,95;26;42980;;0;;101350;-230;295.750000;307.450000;300.150000;11.300000;12.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-19 08:00:00+02:00;102080;90;50;2,2;296,15;64;50770;;1;450;101990;520;292.250000;299.850000;292.050000;3.400000;3.500000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-06-19 23:00:00+02:00;101990;40;120;1,7;295,45;91;16480;;1;250;101900;50;;;295.550000;2.600000;3.000000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-06-22 08:00:00+02:00;101790;120;30;2,3;296,55;85;12320;100;8;450;101700;150;295.450000;296.750000;295.650000;3.000000;3.300000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-01-03 13:00:00+01:00;102290;-20;340;4,4;283,15;39;45310;0;0;;102190;130;;;277.250000;5.700000;8.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-07 10:00:00+01:00;103170;100;20;4,3;273,45;44;46660;0;0;;103070;-20;;;273.450000;6.700000;6.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-10 16:00:00+01:00;100900;-90;60;4,2;281,55;80;25000;90;7;1250;100800;-1380;;;276.350000;5.800000;7.100000;-10;0.800000;0,8;0,8;2;43.577, 3.963167;MONTPELLIER
7643;2017-01-31 13:00:00+01:00;101910;-10;20;4,3;283,85;89;13020;100;8;450;101810;-320;;;281.250000;5.900000;6.000000;-10;0.000000;0;1;7;43.577, 3.963167;MONTPELLIER
7643;2017-01-30 04:00:00+01:00;102310;-60;30;3,2;277,85;94;15000;50;4;800;102210;-60;;;279.650000;3.900000;5.400000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-02-13 13:00:00+01:00;101900;-60;120;8,2;287,45;69;17840;90;7;3800;101800;-10;;;283.350000;12.000000;12.000000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-01-15 13:00:00+01:00;102080;-10;10;10,3;281,15;34;50000;25;0;8000;101980;210;;;276.250000;16.800000;19.400000;-10;0.000000;-0,1;-0,1;2;43.577, 3.963167;MONTPELLIER
7643;2017-01-15 22:00:00+01:00;102260;-20;340;4,1;276,25;46;60000;50;0;7000;102160;130;;;276.750000;5.400000;7.900000;-10;0.000000;0;-0,1;4;43.577, 3.963167;MONTPELLIER
7643;2017-01-27 22:00:00+01:00;101640;-60;70;5,5;283,55;74;10000;100;8;1250;101540;-230;;;282.350000;6.800000;13.200000;-10;0.000000;0;0,8;4;43.577, 3.963167;MONTPELLIER
7643;2017-01-20 13:00:00+01:00;102710;-100;50;5,3;282,75;41;15000;10;1;2250;102610;50;;;273.450000;7.300000;8.800000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-01-25 04:00:00+01:00;102170;0;350;3,4;271,15;72;12000;0;0;;102070;230;;;273.850000;4.100000;4.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-27 08:00:00+02:00;102220;50;20;1,5;286,45;84;19980;;0;;102120;190;286.250000;292.350000;286.150000;1.800000;3.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-29 20:00:00+02:00;102130;0;210;2,7;292,05;60;40550;;0;;102040;-310;284.950000;297.250000;285.550000;3.900000;4.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-30 14:00:00+02:00;101960;-90;90;1,8;293,55;68;15690;90;7;1750;101870;-310;;;286.150000;2.600000;4.200000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-10-01 08:00:00+02:00;102050;70;310;3,1;286,75;82;60000;;5;5280;101950;-10;286.050000;291.150000;286.150000;3.500000;3.900000;-10;0.000000;0;4;1;43.577, 3.963167;MONTPELLIER
7643;2017-10-01 23:00:00+02:00;102140;110;360;1,3;291,35;62;60000;100;8;3180;102040;100;;;289.750000;1.700000;2.000000;-10;-0.100000;-0,1;-0,1;7;43.577, 3.963167;MONTPELLIER
7643;2017-10-03 20:00:00+02:00;102050;220;30;2,8;295,95;58;60000;100;8;1750;101960;-180;289.750000;298.350000;290.450000;4.000000;6.700000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-12-19 10:00:00+01:00;103240;160;340;1,8;277,55;79;41310;;0;;103140;600;;;273.550000;3.100000;4.300000;-10;0.000000;0;1;;43.577, 3.963167;MONTPELLIER
7643;2017-12-20 04:00:00+01:00;103130;-180;300;1,7;275,55;81;34390;;0;;103030;150;;;274.550000;2.300000;3.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-21 16:00:00+01:00;103460;-120;200;1,6;285,05;60;48790;;1;7080;103360;190;;;277.450000;2.100000;2.100000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-12-23 04:00:00+01:00;103310;10;310;3,3;278,85;80;56850;;0;;103210;150;;;276.950000;4.100000;4.200000;-10;;;;;43.577, 3.963167;MONTPELLIER
7643;2017-12-24 07:00:00+01:00;103210;-80;290;0,6;273,45;88;19830;;0;;103110;-140;272.650000;281.950000;273.750000;1.100000;1.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-26 07:00:00+01:00;101580;-50;310;2,6;282,05;97;190;;4;150;101480;-1180;280.550000;285.950000;279.750000;3.100000;3.100000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-12-30 07:00:00+01:00;101680;-10;40;1,7;278,15;95;6830;100;8;1250;101580;80;275.550000;281.950000;275.350000;2.500000;4.300000;-10;0.800000;0,8;0,8;8;43.577, 3.963167;MONTPELLIER
7643;2017-12-31 22:00:00+01:00;101610;160;310;2,7;283,95;77;40050;100;5;1250;101510;-630;;;280.650000;4.200000;4.900000;-10;0.000000;0,2;0,2;5;43.577, 3.963167;MONTPELLIER
7643;2017-11-26 22:00:00+01:00;102980;60;300;4,4;280,25;52;60000;;0;;102880;640;;;279.350000;5.800000;7.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-03 01:00:00+01:00;102080;120;320;2;273,25;68;26990;;0;;101980;760;;;272.150000;2.500000;3.400000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-12-07 10:00:00+01:00;103060;-30;20;5,2;281,35;67;19770;90;7;1250;102960;-520;;;273.950000;7.200000;7.200000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-12-10 22:00:00+01:00;99710;-360;360;4,7;277,75;95;11500;100;8;250;99610;-2360;;;276.650000;6.300000;6.700000;-10;1.000000;2;3,2;8;43.577, 3.963167;MONTPELLIER
7643;2017-12-13 10:00:00+01:00;102230;0;320;2;276,65;75;42970;;0;;102130;990;;;272.150000;2.700000;2.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-27 23:00:00+02:00;102460;50;350;2,8;289,65;54;60000;;0;;102360;-160;;;287.250000;4.400000;6.600000;-10;0.000000;0;0,4;;43.577, 3.963167;MONTPELLIER
7643;2017-10-30 19:00:00+01:00;101990;250;10;7,2;287,15;36;60000;;0;;101890;250;284.650000;291.850000;283.150000;11.100000;13.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-31 04:00:00+01:00;102190;0;340;2,8;281,65;49;60000;;0;;102090;700;;;280.250000;3.700000;4.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-07 07:00:00+01:00;101570;-50;310;3;280,05;61;59620;;0;;101470;100;278.250000;283.950000;277.950000;4.700000;6.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-09 13:00:00+01:00;102100;-90;10;6,7;286,45;43;45180;;1;1250;102000;220;;;279.150000;9.800000;10.000000;-10;0.000000;0;-0,1;1;43.577, 3.963167;MONTPELLIER
7643;2017-11-15 10:00:00+01:00;101960;30;10;2,8;282,25;43;34600;;0;;101860;50;;;274.850000;4.500000;5.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-16 01:00:00+01:00;102060;-10;350;2,2;278,25;60;40650;;0;;101960;20;;;276.850000;2.900000;6.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-17 01:00:00+01:00;102040;-20;10;2,3;275,65;79;18390;90;7;6540;101940;-20;;;275.850000;2.800000;2.800000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-11-20 01:00:00+01:00;102180;20;300;1,8;281,15;70;52460;;0;;102080;50;;;278.350000;2.300000;3.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-02 19:00:00+01:00;101810;-30;50;2,2;289,75;80;20720;100;8;450;101710;-500;286.250000;291.550000;286.550000;3.100000;3.200000;-10;-0.100000;-0,1;-0,1;8;43.577, 3.963167;MONTPELLIER
7643;2017-01-07 07:00:00+01:00;103070;30;30;1,7;270,35;52;20000;0;0;;102970;60;268.950000;274.950000;273.550000;2.500000;2.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-10 19:00:00+01:00;101140;240;30;2,7;280,55;71;20000;90;7;1250;101040;-1140;275.250000;283.850000;276.750000;4.000000;4.200000;-10;0.000000;0,8;0,8;2;43.577, 3.963167;MONTPELLIER
7643;2017-01-12 04:00:00+01:00;102140;0;90;0,8;275,15;93;20000;40;2;1250;102040;360;;;277.150000;1.600000;3.300000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-01-14 10:00:00+01:00;101990;10;310;9;279,15;47;60000;50;1;1750;101890;640;;;277.150000;15.100000;15.200000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-01-01 01:00:00+01:00;102880;-110;50;2;278,45;85;7030;100;8;800;102780;-590;;;280.050000;2.700000;4.200000;-10;0.000000;-0,1;-0,1;6;43.577, 3.963167;MONTPELLIER
7643;2017-01-19 04:00:00+01:00;102550;50;300;1,8;269,75;69;20000;0;0;;102450;310;;;272.750000;2.600000;2.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-23 13:00:00+01:00;101930;-150;350;1,5;281,45;73;12000;90;7;2250;101830;-190;;;277.750000;2.100000;4.400000;-10;0.200000;0,6;1,2;7;43.577, 3.963167;MONTPELLIER
7643;2017-01-15 01:00:00+01:00;102050;-80;350;3,1;274,45;66;60000;;1;3120;101950;220;;;276.550000;3.800000;4.400000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-01-17 07:00:00+01:00;101740;10;10;7,9;273,55;41;60000;;0;;101640;-70;;;;12.600000;14.200000;-10;;;;;43.577, 3.963167;MONTPELLIER
7643;2017-01-18 16:00:00+01:00;102220;-90;10;4,2;279,95;32;19430;40;0;8000;102120;310;;;272.350000;5.800000;5.800000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-12-17 19:00:00+01:00;102800;220;310;4,8;279,95;53;60000;;4;1750;102700;880;277.050000;283.850000;275.450000;6.900000;8.600000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-12-22 13:00:00+01:00;103080;-110;70;1,8;287,15;59;56410;100;8;5640;102980;-500;;;275.550000;2.800000;2.800000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-12-24 10:00:00+01:00;103220;10;0;0;276,65;87;14140;;0;;103120;-230;;;273.450000;1.100000;1.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-12-30 01:00:00+01:00;101780;10;70;4,6;276,35;93;12670;;2;7320;101680;320;;;275.750000;6.500000;7.200000;-10;0.000000;-0,1;-0,1;2;43.577, 3.963167;MONTPELLIER
7643;2017-11-26 16:00:00+01:00;102780;30;340;8,1;284,75;30;26400;100;8;2250;102680;920;;;276.450000;11.000000;15.900000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-12-09 07:00:00+01:00;102270;50;360;1,8;276,65;54;60000;;0;;102170;60;276.550000;283.550000;275.050000;4.400000;5.900000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-12-16 01:00:00+01:00;100770;140;280;7,6;279,55;70;60000;;0;;100670;50;;;278.050000;11.500000;11.500000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-12-16 07:00:00+01:00;101120;160;280;7,8;279,55;53;60000;;0;;101020;560;278.950000;281.450000;277.050000;10.500000;10.500000;-10;0.000000;0;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-11-09 07:00:00+01:00;102100;40;320;0,9;279,55;80;60000;100;3;1250;102000;290;279.350000;283.450000;278.850000;1.300000;3.400000;-10;0.000000;-0,1;0,8;3;43.577, 3.963167;MONTPELLIER
7643;2017-11-11 07:00:00+01:00;102170;-30;30;1;282,25;77;60000;;0;;102070;-400;280.950000;285.950000;279.650000;1.700000;2.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-21 07:00:00+01:00;102050;-20;350;1;275,45;84;34770;;0;;101950;-170;274.750000;281.350000;275.350000;1.300000;2.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-11-07 10:00:00+01:00;101580;10;310;4,2;283,45;50;59230;;0;;101480;140;;;277.950000;6.000000;7.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-18 04:00:00+01:00;102240;-150;300;2,2;281,15;77;20000;75;0;;102140;-670;;;282.350000;3.100000;4.300000;-10;0.000000;0;0,2;6;43.577, 3.963167;MONTPELLIER
7643;2017-02-20 19:00:00+01:00;102290;30;280;5,6;287,25;51;12870;0;0;;102190;-50;278.250000;292.650000;280.850000;7.100000;8.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-01 16:00:00+01:00;101710;-110;200;4,5;288,05;49;19460;90;3;3300;101610;1000;;;280.550000;6.100000;6.100000;-10;0.000000;0;-0,1;3;43.577, 3.963167;MONTPELLIER
7643;2017-03-03 04:00:00+01:00;101580;-140;20;2,6;279,15;89;20000;50;1;450;101480;-280;;;282.850000;3.100000;5.800000;-10;0.000000;0;0,2;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-03 19:00:00+01:00;100850;-210;130;10,7;285,95;84;17130;90;6;450;100750;-880;281.250000;287.250000;282.850000;15.500000;15.500000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-07 10:00:00+01:00;102100;160;330;8,2;284,75;43;50000;90;2;1750;102000;830;;;280.250000;12.700000;12.700000;-10;0.000000;0;0,2;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-07 22:00:00+01:00;102200;100;10;2,4;283,15;57;60000;100;7;;102100;420;;;281.050000;3.600000;4.900000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-12 04:00:00+01:00;101600;-100;280;0,5;281,55;89;16400;90;2;450;101500;-300;;;281.550000;1.000000;2.900000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-15 13:00:00+01:00;102720;-100;110;3,3;293,15;42;16810;25;0;;102620;-180;;;280.550000;4.400000;6.800000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-17 13:00:00+01:00;102150;-130;160;2,7;287,05;74;4500;0;0;;102050;-250;;;283.950000;3.700000;3.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-29 08:00:00+02:00;102550;60;300;0,7;283,35;73;59580;;0;;102450;-20;282.650000;287.450000;283.450000;1.100000;3.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-30 11:00:00+02:00;102620;90;100;1,6;290,45;61;19660;10;0;;102520;20;;;283.650000;2.300000;2.300000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-07 13:00:00+01:00;101610;-30;150;1,3;284,25;66;58670;100;5;1250;101510;180;;;279.550000;2.400000;3.900000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-09 13:00:00+01:00;101800;-150;20;5,2;286,05;41;70000;10;1;;101700;150;;;279.250000;7.200000;7.200000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-05 11:00:00+02:00;101840;-20;350;9,2;292,15;32;19480;;0;;101750;-200;;;284.950000;13.800000;13.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-08 08:00:00+02:00;102080;110;0;0;281,95;82;28990;;0;;101980;10;280.350000;291.050000;281.550000;1.000000;2.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-09 11:00:00+02:00;102590;140;80;2,9;290,75;58;8910;;0;;102490;400;;;284.650000;4.200000;4.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-11 05:00:00+02:00;101960;10;270;1,2;286,85;66;60000;;0;;101860;-430;;;284.850000;2.000000;3.500000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-04-15 17:00:00+02:00;101710;-70;300;9,3;293,25;44;19960;;0;;101620;400;;;285.150000;13.400000;14.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-19 11:00:00+02:00;102250;100;10;9,7;286,65;25;22180;;0;;102150;550;;;281.450000;15.100000;20.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-21 14:00:00+02:00;102910;-20;170;4;289,65;40;31890;;0;;102810;180;;;280.850000;6.100000;6.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-22 14:00:00+02:00;102390;-200;180;3,7;290,75;45;19730;;0;;102290;-520;;;280.750000;5.100000;5.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-15 04:00:00+01:00;103270;40;20;2,7;283,75;87;15000;100;7;1750;103170;1240;;;283.950000;3.700000;3.900000;-10;3.000000;3;3,2;7;43.577, 3.963167;MONTPELLIER
7643;2017-08-13 08:00:00+02:00;101870;0;320;2,3;293,35;55;47600;;0;;101780;-250;291.450000;302.650000;291.750000;3.200000;4.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-13 20:00:00+02:00;101640;-40;220;3,9;298,65;51;55800;;0;;101550;-40;293.450000;301.650000;293.050000;6.100000;6.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-14 05:00:00+02:00;101820;30;30;2,3;291,25;85;51210;;0;;101730;-50;;;292.050000;2.700000;4.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-15 20:00:00+02:00;101900;-120;160;3,5;295,75;68;58700;;0;;101810;10;293.750000;300.050000;295.350000;4.500000;5.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-16 23:00:00+02:00;101810;70;210;1,8;296,55;78;34390;;0;;101720;-230;;;296.250000;2.400000;3.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-21 14:00:00+02:00;101900;-160;80;4;303,85;20;41220;;0;;101810;-100;;;290.150000;5.600000;8.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-23 05:00:00+02:00;101620;-80;70;1,5;294,15;93;8000;;;150;101530;;;;;;2.600000;-10;;;;;43.577, 3.963167;MONTPELLIER
7643;2017-08-28 08:00:00+02:00;101540;0;10;0,5;293,95;86;13000;;;;101450;;293.850000;297.050000;293.150000;;4.100000;-10;;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-30 20:00:00+02:00;101190;-70;170;3;298,25;70;39340;100;8;5940;101100;-210;296.450000;301.150000;298.350000;6.500000;6.900000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-06-07 17:00:00+02:00;101910;-110;350;4,4;299,25;28;50880;;0;;101820;460;;;286.250000;8.600000;8.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-13 20:00:00+02:00;101320;-60;190;3,6;297,75;79;18600;;0;;101230;0;297.750000;303.250000;299.850000;5.300000;5.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-15 05:00:00+02:00;101480;0;20;2,2;294,65;93;5330;;0;;101390;40;;;294.750000;3.100000;3.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-17 14:00:00+02:00;101620;-130;10;10,4;305,45;20;29890;;0;;101530;-230;;;291.750000;14.800000;17.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-21 02:00:00+02:00;101720;-30;140;2,7;296,35;90;17850;100;8;150;101630;-300;;;297.050000;3.500000;4.200000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-06-23 02:00:00+02:00;101840;20;20;2,6;297,05;89;9760;100;8;250;101750;120;;;297.350000;3.400000;3.400000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-06-27 08:00:00+02:00;100970;30;330;0,8;295,05;75;33960;;0;;100880;-280;291.450000;298.050000;291.450000;1.600000;2.100000;-10;0.000000;-0,1;0,4;;43.577, 3.963167;MONTPELLIER
7643;2017-06-27 11:00:00+02:00;100930;-40;140;2,7;300,65;53;52200;;0;;100840;-320;;;291.450000;3.800000;5.300000;-10;0.000000;0;0,4;;43.577, 3.963167;MONTPELLIER
7643;2017-06-27 23:00:00+02:00;100660;180;20;1,9;291,45;92;46650;100;8;4680;100570;-430;;;291.150000;2.900000;6.600000;-10;13.800000;13,8;13,8;7;43.577, 3.963167;MONTPELLIER
7643;2017-06-30 08:00:00+02:00;101240;50;260;2,9;289,75;65;14790;;0;;101150;640;287.650000;296.350000;286.650000;4.000000;4.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-01 05:00:00+02:00;101700;10;280;7,5;289,25;65;60000;;0;;101600;500;;;288.450000;9.700000;9.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-02 11:00:00+02:00;102070;20;10;8,7;298,05;40;60000;;1;3360;101980;260;;;291.450000;13.700000;13.700000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-02 14:00:00+02:00;102000;-70;310;9,5;300,25;39;60000;;3;2250;101910;230;;;291.450000;13.000000;15.000000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-07-03 23:00:00+02:00;101950;130;50;3,3;296,55;58;60000;;0;;101860;-180;;;295.950000;3.900000;4.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-05 05:00:00+02:00;101890;-60;20;2,7;290,55;90;14030;;0;;101790;-40;;;290.750000;3.900000;3.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-05 17:00:00+02:00;101930;-80;160;4,4;296,25;77;22130;;0;;101840;80;;;290.350000;6.100000;6.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-05 20:00:00+02:00;101850;-80;150;3,6;295,95;81;46040;;0;;101760;50;293.350000;296.750000;298.050000;4.600000;4.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-10 08:00:00+02:00;101310;50;250;1,9;296,25;71;37790;;0;;101220;110;293.250000;301.350000;292.850000;2.800000;2.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-15 05:00:00+02:00;101830;10;340;3,1;294,65;49;60000;;0;;101740;110;;;292.850000;4.700000;4.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-15 08:00:00+02:00;101860;30;320;3,9;296,35;45;54880;;0;;101770;60;293.750000;305.150000;292.850000;5.800000;6.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-18 02:00:00+02:00;101880;-50;50;2,4;293,15;86;27790;;0;;101790;-130;;;293.450000;3.200000;3.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-27 08:00:00+02:00;101360;80;280;2;294,65;66;60000;;0;;101270;-10;293.950000;301.650000;293.150000;2.900000;4.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-31 05:00:00+02:00;101470;-10;50;2,8;294,65;79;45490;100;7;450;101380;-20;;;293.550000;3.900000;3.900000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
